Date,Days_After_Sowing,NDVI_Interpolated,NDVI_Lower_CI,NDVI_Upper_CI,FVC_Interpolated,FVC_Lower_CI,FVC_Upper_CI,Ground_Cover_Percentage,Ground_Cover_Lower_CI,Ground_Cover_Upper_CI,Growth_Stage,Sowing_Date,Harvest_Date,temperature_2m,temperature_min,temperature_max,precipitation,humidity,pressure,wind_speed,cloud_cover,gdd_daily,gdd_cumulative
2024-05-17,227,0.7444063455010885,0.7100203455010885,0.7787923455010886,0.8491519221444122,0.800029065001555,0.8982747792872694,84.91519221444122,80.0029065001555,89.82747792872694,Grain Filling,2023-10-03,2024-07-30,11.6,10.0,12.8,12.0,85,1005.6,17.0,100,11.4,1661.7500000000005
2024-05-18,228,0.7443180374950701,0.7099320374950701,0.7787040374950701,0.8490257678501001,0.799902910707243,0.8981486249929573,84.90257678501001,79.9902910707243,89.81486249929573,Grain Filling,2023-10-03,2024-07-30,13.1,10.2,17.2,8.3,79,1010.8,15.7,84,13.7,1675.4500000000005
2024-05-19,229,0.7446212340176658,0.7102352340176658,0.7790072340176658,0.8494589057395225,0.8003360485966654,0.8985817628823798,84.94589057395225,80.03360485966654,89.85817628823798,Grain Filling,2023-10-03,2024-07-30,14.1,9.4,18.3,1.0,73,1011.5,11.2,31,13.850000000000001,1689.3000000000004
2024-05-20,230,0.7437500964426826,0.7093640964426826,0.7781360964426827,0.8482144234895467,0.7990915663466894,0.8973372806324038,84.82144234895466,79.90915663466895,89.73372806324038,Grain Filling,2023-10-03,2024-07-30,15.5,7.8,21.6,0.1,70,1010.5,6.1,55,14.700000000000001,1704.0000000000005
2024-05-21,231,0.7402855167890554,0.7058995167890554,0.7746715167890554,0.8432650239843649,0.7941421668415077,0.8923878811272221,84.32650239843649,79.41421668415077,89.2387881127222,Grain Filling,2023-10-03,2024-07-30,14.5,12.3,17.8,7.4,85,1006.5,11.6,100,15.05,1719.0500000000004
2024-05-22,232,0.7360592235256426,0.7016732235256425,0.7704452235256426,0.8372274621794894,0.7881046050366323,0.8863503193223466,83.72274621794894,78.81046050366322,88.63503193223467,Grain Filling,2023-10-03,2024-07-30,14.4,11.6,17.9,1.4,76,1011.2,15.4,67,14.75,1733.8000000000004
2024-05-23,233,0.7348893168780741,0.7005033168780741,0.7692753168780742,0.8355561669686773,0.7864333098258202,0.8846790241115345,83.55561669686773,78.64333098258201,88.46790241115346,Grain Filling,2023-10-03,2024-07-30,14.1,9.0,20.0,5.3,79,1015.9,7.1,63,14.5,1748.3000000000004
2024-05-24,234,0.7376127093693848,0.7032267093693848,0.7719987093693849,0.8394467276705497,0.7903238705276926,0.888569584813407,83.94467276705497,79.03238705276927,88.8569584813407,Grain Filling,2023-10-03,2024-07-30,13.5,10.7,17.4,4.6,84,1017.6,5.7,84,14.049999999999999,1762.3500000000004
2024-05-25,235,0.7414368228631101,0.70705082286311,0.7758228228631101,0.8449097469473001,0.7957868898044429,0.8940326040901573,84.49097469473001,79.57868898044428,89.40326040901573,Grain Filling,2023-10-03,2024-07-30,14.1,8.2,18.9,0.7,77,1018.0,4.6,58,13.549999999999999,1775.9000000000003
2024-05-26,236,0.7439359731401951,0.7095499731401951,0.7783219731401951,0.8484799616288502,0.799357104485993,0.8976028187717073,84.84799616288502,79.9357104485993,89.76028187717074,Grain Filling,2023-10-03,2024-07-30,16.1,9.5,21.2,0.1,72,1018.1,6.5,57,15.35,1791.2500000000002
2024-05-27,237,0.744886737681796,0.710500737681796,0.7792727376817961,0.8498381966882801,0.8007153395454228,0.8989610538311372,84.983819668828,80.07153395454229,89.89610538311372,Maturity,2023-10-03,2024-07-30,15.6,13.0,20.1,8.3,82,1018.1,6.5,87,16.55,1807.8000000000002
2024-05-28,238,0.7449338369562268,0.7105478369562268,0.7793198369562269,0.8499054813660384,0.8007826242231811,0.8990283385088955,84.99054813660383,80.07826242231812,89.90283385088955,Maturity,2023-10-03,2024-07-30,13.6,10.0,17.0,1.0,69,1019.5,13.1,66,13.5,1821.3000000000002
2024-05-29,239,0.7444654016585097,0.7100794016585097,0.7788514016585097,0.8492362880835853,0.8001134309407282,0.8983591452264426,84.92362880835853,80.01134309407281,89.83591452264426,Maturity,2023-10-03,2024-07-30,13.9,10.0,18.5,2.6,76,1014.6,9.7,96,14.25,1835.5500000000002
2024-05-30,240,0.7435436606438451,0.7091576606438451,0.7779296606438452,0.847919515205493,0.7987966580626359,0.8970423723483503,84.7919515205493,79.87966580626359,89.70423723483503,Maturity,2023-10-03,2024-07-30,14.6,11.8,18.7,15.0,80,1006.3,12.2,81,15.25,1850.8000000000002
2024-05-31,241,0.7419501773029634,0.7075641773029634,0.7763361773029634,0.8456431104328049,0.7965202532899477,0.8947659675756621,84.5643110432805,79.65202532899477,89.47659675756621,Maturity,2023-10-03,2024-07-30,11.8,10.7,12.8,22.3,93,1008.5,13.5,100,11.75,1862.5500000000002
2024-06-01,242,0.7388341401981604,0.7044481401981604,0.7732201401981604,0.8411916288545149,0.7920687717116577,0.8903144859973721,84.11916288545149,79.20687717116577,89.0314485997372,Maturity,2023-10-03,2024-07-30,13.0,11.7,14.9,29.7,94,1012.1,18.0,100,13.3,1875.8500000000001
2024-06-02,243,0.7324271500515589,0.6980411500515589,0.7668131500515589,0.8320387857879413,0.7829159286450841,0.8811616429307985,83.20387857879413,78.2915928645084,88.11616429307985,Maturity,2023-10-03,2024-07-30,15.5,13.2,19.4,8.4,87,1017.2,8.4,100,16.299999999999997,1892.15
2024-06-03,244,0.7213784818093967,0.6869924818093966,0.7557644818093967,0.8162549740134238,0.7671321168705667,0.865377831156281,81.62549740134239,76.71321168705667,86.5377831156281,Maturity,2023-10-03,2024-07-30,14.1,11.5,16.6,1.1,83,1017.5,10.8,97,14.05,1906.2
2024-06-04,245,0.7072547169053318,0.6728687169053318,0.7416407169053318,0.7960781670076169,0.7469553098647597,0.845201024150474,79.60781670076169,74.69553098647597,84.5201024150474,Maturity,2023-10-03,2024-07-30,15.3,8.9,19.6,0.0,72,1014.8,6.2,45,14.25,1920.45
2024-06-05,246,0.6938369458179385,0.6594509458179385,0.7282229458179386,0.776909922597055,0.7277870654541979,0.8260327797399123,77.69099225970551,72.7787065454198,82.60327797399123,Maturity,2023-10-03,2024-07-30,16.0,11.7,20.0,0.6,76,1013.8,10.9,60,15.85,1936.3
2024-06-06,247,0.6831464447075463,0.6487604447075462,0.7175324447075463,0.7616377781536375,0.7125149210107804,0.8107606352964947,76.16377781536376,71.25149210107804,81.07606352964947,Maturity,2023-10-03,2024-07-30,17.0,12.2,21.8,1.1,74,1016.6,8.2,50,17.0,1953.3
2024-06-07,248,0.6740766536423262,0.6396906536423261,0.7084626536423262,0.7486809337747516,0.6995580766318945,0.7978037909176089,74.86809337747516,69.95580766318945,79.78037909176089,Maturity,2023-10-03,2024-07-30,16.9,12.4,22.1,0.3,66,1017.7,8.3,50,17.25,1970.55
2024-06-08,249,0.6640904725224799,0.6297044725224799,0.6984764725224799,0.7344149607463999,0.6852921036035426,0.783537817889257,73.44149607463999,68.52921036035427,78.3537817889257,Maturity,2023-10-03,2024-07-30,17.9,11.7,24.8,0.3,71,1012.7,11.2,52,18.25,1988.8
2024-06-09,250,0.6511051063590617,0.6167191063590617,0.6854911063590617,0.7158644376558024,0.6667415805129453,0.7649872947986597,71.58644376558024,66.67415805129453,76.49872947986597,Harvest,2023-10-03,2024-07-30,17.3,12.0,21.5,0.0,68,1008.5,7.2,73,16.75,2005.55
2024-06-10,251,0.6369338652575819,0.6025478652575819,0.6713198652575819,0.6956198075108313,0.646496950367974,0.7447426646536884,69.56198075108313,64.64969503679741,74.47426646536884,Unknown,2023-10-03,2024-07-30,15.7,12.4,19.3,0.0,61,1007.5,13.3,61,15.850000000000001,2021.3999999999999
2024-06-11,252,0.6288438510416349,0.5944578510416348,0.6632298510416349,0.6840626443451927,0.6349397872023355,0.7331855014880498,68.40626443451927,63.49397872023354,73.31855014880499,Unknown,2023-10-03,2024-07-30,11.7,8.5,14.9,0.1,62,1015.2,11.2,84,11.7,2033.1
2024-06-12,253,0.6315333276531063,0.5971473276531063,0.6659193276531064,0.6879047537901519,0.6387818966472947,0.7370276109330091,68.79047537901519,63.87818966472947,73.70276109330091,Unknown,2023-10-03,2024-07-30,12.9,7.2,17.2,0.3,61,1017.8,5.9,54,12.2,2045.3
2024-06-13,254,0.6400763824040612,0.6056903824040611,0.6744623824040612,0.7001091177200874,0.6509862605772302,0.7492319748629446,70.01091177200874,65.09862605772302,74.92319748629446,Unknown,2023-10-03,2024-07-30,13.2,9.3,17.2,1.3,63,1018.0,7.5,60,13.25,2058.55
2024-06-14,255,0.6470499771492959,0.6126639771492959,0.6814359771492959,0.7100713959275656,0.6609485387847084,0.7591942530704228,71.00713959275656,66.09485387847084,75.91942530704227,Unknown,2023-10-03,2024-07-30,14.3,10.7,19.4,2.7,75,1013.1,11.2,84,15.049999999999999,2073.6000000000004
2024-06-15,256,0.6504351872544517,0.6160491872544517,0.6848211872544517,0.7149074103635025,0.6657845532206452,0.7640302675063596,71.49074103635024,66.57845532206453,76.40302675063596,Unknown,2023-10-03,2024-07-30,15.3,11.8,18.7,8.4,73,1009.8,14.1,74,15.25,2088.8500000000004
2024-06-16,257,0.6516414636231802,0.6172554636231802,0.6860274636231802,0.7166306623188289,0.6675078051759717,0.765753519461686,71.6630662318829,66.75078051759718,76.5753519461686,Unknown,2023-10-03,2024-07-30,15.8,10.0,20.9,0.2,67,1011.6,10.6,50,15.45,2104.3
2024-06-17,258,0.6518412623804757,0.6174552623804757,0.6862272623804757,0.7169160891149653,0.667793231972108,0.7660389462578224,71.69160891149653,66.7793231972108,76.60389462578225,Unknown,2023-10-03,2024-07-30,17.2,13.2,21.6,2.2,78,1014.8,10.8,76,17.4,2121.7000000000003
2024-06-18,259,0.651421612770873,0.6170356127708729,0.685807612770873,0.7163165896726756,0.6671937325298185,0.7654394468155329,71.63165896726757,66.71937325298185,76.54394468155328,Unknown,2023-10-03,2024-07-30,20.6,12.8,27.3,0.0,70,1014.3,8.4,83,20.05,2141.7500000000005
2024-06-19,260,0.6504771036903824,0.6160911036903823,0.6848631036903824,0.7149672909862606,0.6658444338434033,0.7640901481291177,71.49672909862605,66.58444338434033,76.40901481291176,Unknown,2023-10-03,2024-07-30,19.9,15.7,25.0,5.4,79,1015.3,10.3,62,20.35,2162.1000000000004
2024-06-20,261,0.6490512248981062,0.6146652248981062,0.6834372248981062,0.7129303212830088,0.6638074641401517,0.7620531784258661,71.29303212830088,66.38074641401516,76.20531784258661,Unknown,2023-10-03,2024-07-30,19.3,13.1,26.0,5.8,82,1018.9,7.6,91,19.55,2181.6500000000005
2024-06-21,262,0.6471788624671774,0.6127928624671773,0.6815648624671774,0.7102555178102534,0.6611326606673962,0.7593783749531106,71.02555178102534,66.11326606673961,75.93783749531106,Unknown,2023-10-03,2024-07-30,20.2,16.6,25.1,2.2,80,1014.2,9.8,92,20.85,2202.5000000000005
2024-06-22,263,0.6448929887244363,0.6105069887244363,0.6792789887244364,0.7069899838920519,0.6578671267491948,0.7561128410349092,70.69899838920519,65.78671267491949,75.61128410349092,Unknown,2023-10-03,2024-07-30,16.2,12.6,21.2,3.4,75,1015.3,12.6,68,16.9,2219.4000000000005
2024-06-23,264,0.6422251547815866,0.6078391547815866,0.6766111547815866,0.7031787925451237,0.6540559354022666,0.7523016496879809,70.31787925451238,65.40559354022666,75.23016496879808,Unknown,2023-10-03,2024-07-30,17.5,12.1,22.3,1.5,73,1018.2,7.2,52,17.2,2236.6000000000004
2024-06-24,265,0.6392088021681148,0.6048228021681148,0.6735948021681148,0.6988697173830212,0.649746860240164,0.7479925745258784,69.88697173830212,64.9746860240164,74.79925745258784,Unknown,2023-10-03,2024-07-30,19.4,14.1,24.2,0.0,65,1018.3,11.3,32,19.15,2255.7500000000005
2024-06-25,266,0.635898170281489,0.601512170281489,0.670284170281489,0.69414024325927,0.6450173861164128,0.7432631004021272,69.414024325927,64.50173861164129,74.32631004021272,Unknown,2023-10-03,2024-07-30,20.4,14.1,25.9,0.0,63,1013.9,11.8,4,20.0,2275.7500000000005
2024-06-26,267,0.6324130566454459,0.5980270566454459,0.6667990566454459,0.6891615094934942,0.640038652350637,0.7382843666363513,68.91615094934942,64.0038652350637,73.82843666363513,Unknown,2023-10-03,2024-07-30,20.6,16.9,25.3,10.4,78,1010.7,5.9,61,21.1,2296.8500000000004
2024-06-27,268,0.6289207862063875,0.5945347862063874,0.6633067862063875,0.6841725517234107,0.6350496945805535,0.7332954088662679,68.41725517234107,63.50496945805535,73.32954088662679,Unknown,2023-10-03,2024-07-30,21.4,16.5,26.1,2.7,79,1011.1,9.2,38,21.3,2318.1500000000005
2024-06-28,269,0.6253548603901822,0.5909688603901821,0.6597408603901822,0.6790783719859745,0.6299555148431174,0.7282012291288318,67.90783719859745,62.99555148431174,72.82012291288318,Unknown,2023-10-03,2024-07-30,21.0,17.4,24.5,4.8,81,1015.9,11.1,47,20.95,2339.1000000000004
2024-06-29,270,0.6211065042002607,0.5867205042002607,0.6554925042002607,0.6730092917146582,0.6238864345718009,0.7221321488575153,67.30092917146581,62.388643457180095,72.21321488575153,Unknown,2023-10-03,2024-07-30,24.2,16.9,30.3,3.3,72,1012.9,8.3,76,23.6,2362.7000000000003
2024-06-30,271,0.6154298189162308,0.5810438189162308,0.6498158189162309,0.6648997413089012,0.615776884166044,0.7140225984517584,66.48997413089012,61.5776884166044,71.40225984517585,Unknown,2023-10-03,2024-07-30,19.6,15.3,23.7,8.3,81,1009.4,16.8,87,19.5,2382.2000000000003
2024-07-01,272,0.6082244569655112,0.5738384569655112,0.6426104569655112,0.6546063670935874,0.6054835099507302,0.7037292242364446,65.46063670935874,60.54835099507302,70.37292242364445,Unknown,2023-10-03,2024-07-30,16.4,13.2,21.0,3.2,75,1014.6,14.1,72,17.1,2399.3
2024-07-02,273,0.599998219327657,0.5656122193276569,0.634384219327657,0.6428545990395099,0.5937317418966528,0.6919774561823672,64.285459903951,59.37317418966528,69.19774561823672,Unknown,2023-10-03,2024-07-30,14.3,10.7,18.2,1.0,73,1015.3,12.8,70,14.45,2413.75
2024-07-03,274,0.59124747098613,0.5568614709861299,0.62563347098613,0.6303535299801857,0.5812306728373284,0.6794763871230428,63.03535299801857,58.123067283732844,67.94763871230428,Unknown,2023-10-03,2024-07-30,13.5,9.7,18.0,7.1,85,1011.5,10.3,82,13.85,2427.6
2024-07-04,275,0.5822020307802633,0.5478160307802633,0.6165880307802634,0.6174314725432334,0.5683086154003761,0.6665543296860905,61.74314725432334,56.83086154003762,66.65543296860905,Unknown,2023-10-03,2024-07-30,14.2,9.3,18.5,1.6,82,1011.5,15.6,55,13.9,2441.5
2024-07-05,276,0.5729336268655647,0.5385476268655647,0.6073196268655647,0.6041908955222353,0.5550680383793781,0.6533137526650925,60.419089552223525,55.50680383793781,65.33137526650926,Unknown,2023-10-03,2024-07-30,17.2,11.2,22.5,0.0,68,1013.7,12.2,62,16.85,2458.35
2024-07-06,277,0.5634654321080081,0.5290794321080081,0.5978514321080082,0.5906649030114403,0.541542045868583,0.6397877601542974,59.06649030114403,54.1542045868583,63.97877601542974,Unknown,2023-10-03,2024-07-30,18.7,14.0,26.3,3.5,79,1008.5,12.5,84,20.15,2478.5
2024-07-07,278,0.5537901536946896,0.5194041536946896,0.5881761536946897,0.5768430767066995,0.5277202195638423,0.6259659338495567,57.68430767066995,52.77202195638423,62.59659338495567,Unknown,2023-10-03,2024-07-30,15.2,12.6,18.5,0.7,76,1015.6,6.0,84,15.55,2494.05
2024-07-08,279,0.543814099994443,0.5094280999944429,0.578200099994443,0.5625915714206328,0.5134687142777756,0.61171442856349,56.25915714206327,51.346871427777565,61.171442856349,Unknown,2023-10-03,2024-07-30,18.4,11.3,25.0,0.0,69,1017.8,6.5,48,18.15,2512.2000000000003
2024-07-09,280,0.533283730229413,0.498897730229413,0.567669730229413,0.5475481860420186,0.4984253288991614,0.5966710431848757,54.75481860420186,49.84253288991614,59.667104318487574,Unknown,2023-10-03,2024-07-30,22.6,15.4,29.2,0.0,68,1016.7,7.8,23,22.3,2534.5000000000005
2024-07-10,281,0.521910066582976,0.487524066582976,0.556296066582976,0.5313000951185372,0.48217723797567996,0.5804229522613943,53.130009511853714,48.217723797568,58.04229522613943,Unknown,2023-10-03,2024-07-30,21.5,18.8,26.9,8.6,78,1016.6,8.0,79,22.85,2557.3500000000004
2024-07-11,282,0.5097938977580119,0.47540789775801184,0.5441798977580119,0.5139912825114455,0.46486842536858836,0.5631141396543027,51.39912825114455,46.48684253685884,56.31141396543027,Unknown,2023-10-03,2024-07-30,21.0,16.7,24.9,13.4,78,1017.3,6.9,50,20.799999999999997,2578.1500000000005
2024-07-12,283,0.49759811103516816,0.46321211103516813,0.5319841110351682,0.4965687300502402,0.447445872907383,0.5456915871930974,49.656873005024025,44.7445872907383,54.56915871930974,Unknown,2023-10-03,2024-07-30,20.5,17.5,25.4,5.6,81,1011.7,10.6,98,21.45,2599.6000000000004
2024-07-13,284,0.48598740952335273,0.4516014095233527,0.5203734095233528,0.4799820136047896,0.4308591564619324,0.5291048707476468,47.99820136047896,43.08591564619324,52.91048707476468,Unknown,2023-10-03,2024-07-30,17.1,14.0,20.5,3.7,73,1013.8,9.0,67,17.25,2616.8500000000004
2024-07-14,285,0.4750554968817919,0.4406694968817919,0.5094414968817919,0.46436499554541705,0.41524213840255986,0.5134878526882741,46.436499554541705,41.52421384025599,51.34878526882741,Unknown,2023-10-03,2024-07-30,18.4,11.4,24.0,0.2,67,1014.5,5.8,45,17.7,2634.55
2024-07-15,286,0.4644902950650973,0.4301042950650973,0.49887629506509734,0.44927185009299614,0.40014899295013895,0.49839470723585333,44.92718500929961,40.0148992950139,49.839470723585336,Unknown,2023-10-03,2024-07-30,21.9,13.0,29.2,1.6,66,1012.5,6.1,49,21.1,2655.65
2024-07-16,287,0.45401338218824505,0.419627382188245,0.4883993821882451,0.4343048316974929,0.38518197455463576,0.4834276888403501,43.43048316974929,38.51819745546358,48.34276888403501,Unknown,2023-10-03,2024-07-30,20.3,16.1,24.3,6.4,73,1014.9,12.5,40,20.200000000000003,2675.85
2024-07-17,288,0.4435129520364328,0.4091269520364328,0.47789895203643284,0.419304217194904,0.3701813600520468,0.4684270743377612,41.930421719490404,37.01813600520468,46.84270743377612,Unknown,2023-10-03,2024-07-30,19.0,14.0,23.3,0.0,65,1021.0,9.1,45,18.65,2694.5
2024-07-18,289,0.4329664125321984,0.39858041253219845,0.4673524125321984,0.40423773218885495,0.3551148750459978,0.45336058933171197,40.42377321888549,35.511487504599785,45.336058933171195,Unknown,2023-10-03,2024-07-30,20.3,13.8,25.9,0.0,63,1021.9,7.3,64,19.85,2714.35
2024-07-19,290,0.42237448888130635,0.3879884888813063,0.4567604888813064,0.3891064126875805,0.33998355554472337,0.4382292698304377,38.91064126875805,33.99835555447234,43.82292698304377,Unknown,2023-10-03,2024-07-30,22.4,15.7,28.1,0.0,61,1018.5,6.1,67,21.9,2736.25
2024-07-20,291,0.4117411288269328,0.3773551288269328,0.44612712882693284,0.3739158983241897,0.32479304118133256,0.4230387554670469,37.39158983241897,32.47930411813326,42.30387554670469,Unknown,2023-10-03,2024-07-30,22.7,17.4,27.2,0.7,70,1011.8,6.1,32,22.299999999999997,2758.55
2024-07-21,292,0.4010702721840176,0.36668427218401756,0.4354562721840176,0.3586718174057394,0.30954896026288226,0.4077946745485966,35.86718174057394,30.954896026288225,40.779467454859656,Unknown,2023-10-03,2024-07-30,22.2,17.8,27.7,0.5,75,1009.4,6.7,62,22.75,2781.3
2024-07-22,293,0.39036549851046765,0.3559794985104676,0.4247514985104677,0.34337928358638237,0.2942564264435252,0.3925021407292395,34.33792835863824,29.425642644352518,39.25021407292395,Unknown,2023-10-03,2024-07-30,20.3,17.5,23.7,13.1,76,1016.4,11.6,58,20.6,2801.9
2024-07-23,294,0.37963005745504486,0.34524405745504483,0.4140160574550449,0.3280429392214927,0.2789200820786355,0.3771657963643498,32.80429392214927,27.89200820786355,37.716579636434986,Unknown,2023-10-03,2024-07-30,19.4,15.4,24.1,3.9,70,1018.9,14.0,80,19.75,2821.65
2024-07-24,295,0.36886689669236505,0.334480896692365,0.4032528966923651,0.31266699527480724,0.26354413813195005,0.36178985241766437,31.266699527480725,26.354413813195006,36.17898524176644,Unknown,2023-10-03,2024-07-30,17.6,14.4,20.8,0.8,76,1019.1,11.8,69,17.6,2839.25
2024-07-25,296,0.3580796598336611,0.32369365983366105,0.3924656598336611,0.2972566569052301,0.24813379976237296,0.3463795140480873,29.725665690523012,24.813379976237297,34.63795140480873,Unknown,2023-10-03,2024-07-30,18.6,12.0,23.8,0.0,65,1015.9,3.9,56,17.9,2857.15
2024-07-26,297,0.3472819693734188,0.3128959693734188,0.38166796937341885,0.28183138481916975,0.2327085276763126,0.33095424196202694,28.183138481916973,23.270852767631258,33.09542419620269,Unknown,2023-10-03,2024-07-30,20.3,14.7,25.6,0.0,65,1012.9,9.0,74,20.15,2877.3
2024-07-27,298,0.33655782512857163,0.30217182512857166,0.3709438251285716,0.26651117875510233,0.21738832161224525,0.31563403589795946,26.651117875510234,21.738832161224526,31.563403589795946,Unknown,2023-10-03,2024-07-30,21.4,16.0,27.7,5.3,75,1014.6,6.9,87,21.85,2899.15
2024-07-28,299,0.326290202720609,0.291904202720609,0.36067620272060896,0.25184314674372715,0.20272028960087005,0.30096600388658423,25.184314674372715,20.272028960087006,30.096600388658423,Unknown,2023-10-03,2024-07-30,19.1,15.8,22.3,1.4,70,1022.8,11.4,42,19.05,2918.2000000000003
2024-07-29,300,0.31758947626165485,0.2832034762616549,0.3519754762616548,0.23941353751664982,0.1902906803737927,0.2885363946595069,23.94135375166498,19.02906803737927,28.853639465950693,Unknown,2023-10-03,2024-07-30,19.1,12.7,24.8,0.0,65,1023.4,7.2,1,18.75,2936.9500000000003
2024-07-30,301,0.3123853989793304,0.27799939897933035,0.3467713989793304,0.2319791413990434,0.18285628425618622,0.2811019985419006,23.19791413990434,18.285628425618622,28.11019985419006,Unknown,2023-10-03,2024-07-30,21.2,13.5,28.1,0.0,61,1018.5,6.3,23,20.8,2957.7500000000005
